"filename", "language", "TypeScript", "CSS", "JSON", "JSON with Comments", "TypeScript JSX", "comment", "blank", "total"
"c:\Users\rober\Desktop\otc-app\src\modules\tracking\infraestructure\services\get-tracking.ts", "TypeScript", 22, 0, 0, 0, 0, 1, 3, 26
"c:\Users\rober\Desktop\otc-app\src\modules\tracking\web\components\app-tracking-header.tsx", "TypeScript JSX", 0, 0, 0, 0, 48, 19, 2, 69
"c:\Users\rober\Desktop\otc-app\src\modules\tracking\web\components\app-tracking-manager-page.tsx", "TypeScript JSX", 0, 0, 0, 0, 64, 15, 6, 85
"c:\Users\rober\Desktop\otc-app\src\modules\tracking\web\components\maps\map-historic-position.tsx", "TypeScript JSX", 0, 0, 0, 0, 145, 2, 5, 152
"c:\Users\rober\Desktop\otc-app\src\modules\tracking\web\components\maps\map-tracking.tsx", "TypeScript JSX", 0, 0, 0, 0, 207, 19, 7, 233
"c:\Users\rober\Desktop\otc-app\src\modules\tracking\web\components\maps\markers.tsx", "TypeScript JSX", 0, 0, 0, 0, 59, 3, 3, 65
"c:\Users\rober\Desktop\otc-app\src\modules\tracking\web\components\modals\app-historic-position-tab.tsx", "TypeScript JSX", 0, 0, 0, 0, 85, 0, 3, 88
"c:\Users\rober\Desktop\otc-app\src\modules\tracking\web\components\modals\app-tracking-modal.tsx", "TypeScript JSX", 0, 0, 0, 0, 156, 11, 9, 176
"c:\Users\rober\Desktop\otc-app\src\modules\tracking\web\components\tables\app-tracking-detail-table.tsx", "TypeScript JSX", 0, 0, 0, 0, 127, 4, 6, 137
"c:\Users\rober\Desktop\otc-app\src\modules\tracking\web\components\tables\app-tracking-table.tsx", "TypeScript JSX", 0, 0, 0, 0, 262, 30, 8, 300
"c:\Users\rober\Desktop\otc-app\src\modules\tracking\web\hooks\use-find-hsitoric-position.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 2, 18
"c:\Users\rober\Desktop\otc-app\src\modules\tracking\web\hooks\use-get-detail-tracking.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 2, 18
"c:\Users\rober\Desktop\otc-app\src\modules\tracking\web\hooks\use-get-tracking.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 2, 16
"c:\Users\rober\Desktop\otc-app\src\modules\user\application\services\signin\exceptions\signin-user.exception.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 2, 11
"c:\Users\rober\Desktop\otc-app\src\modules\user\application\services\signin\signin-user.dto.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\rober\Desktop\otc-app\src\modules\user\application\services\signin\signin-user.service.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 4, 22
"c:\Users\rober\Desktop\otc-app\src\modules\user\domain\entities\user-role.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\rober\Desktop\otc-app\src\modules\user\domain\entities\user.ts", "TypeScript", 8, 0, 0, 0, 0, 3, 2, 13
"c:\Users\rober\Desktop\otc-app\src\modules\user\domain\repositories\user.repository.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 3, 11
"c:\Users\rober\Desktop\otc-app\src\modules\user\infrastructure\repositories\mia-user.repository.ts", "TypeScript", 42, 0, 0, 0, 0, 35, 16, 93
"c:\Users\rober\Desktop\otc-app\src\modules\user\infrastructure\user.module.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 3, 12
"c:\Users\rober\Desktop\otc-app\src\modules\user\web\components\AppUserAuthForm\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 94, 0, 5, 99
"c:\Users\rober\Desktop\otc-app\src\modules\user\web\components\AppUserAuthPage\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 42, 0, 2, 44
"c:\Users\rober\Desktop\otc-app\src\modules\user\web\hooks\use-signin.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 4, 12
"c:\Users\rober\Desktop\otc-app\src\modules\user\web\hooks\use-signout.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 4, 11
"c:\Users\rober\Desktop\otc-app\src\modules\user\web\hooks\use-user.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 3, 18
"c:\Users\rober\Desktop\otc-app\src\modules\user\web\user.reducer.ts", "TypeScript", 63, 0, 0, 0, 0, 0, 8, 71
"c:\Users\rober\Desktop\otc-app\src\modules\victim\domain\entities\victim-by-id.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 1, 20
"c:\Users\rober\Desktop\otc-app\src\modules\victim\domain\entities\victim.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 1, 21
"c:\Users\rober\Desktop\otc-app\src\modules\victim\domain\repositories\victim-repository.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 2, 56
"c:\Users\rober\Desktop\otc-app\src\modules\victim\infraestructure\services\create.victim.ts", "TypeScript", 22, 0, 0, 0, 0, 8, 5, 35
"c:\Users\rober\Desktop\otc-app\src\modules\victim\infraestructure\services\delete-victim.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 2, 18
"c:\Users\rober\Desktop\otc-app\src\modules\victim\infraestructure\services\get-victim-by-id.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 3, 42
"c:\Users\rober\Desktop\otc-app\src\modules\victim\infraestructure\services\get-victims.ts", "TypeScript", 38, 0, 0, 0, 0, 3, 3, 44
"c:\Users\rober\Desktop\otc-app\src\modules\victim\infraestructure\services\update-victim.ts", "TypeScript", 22, 0, 0, 0, 0, 8, 6, 36
"c:\Users\rober\Desktop\otc-app\src\modules\victim\web\components\app-victim-table.tsx", "TypeScript JSX", 0, 0, 0, 0, 259, 4, 6, 269
"c:\Users\rober\Desktop\otc-app\src\modules\victim\web\hooks\use-create-victim.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 2, 16
"c:\Users\rober\Desktop\otc-app\src\modules\victim\web\hooks\use-delete-victim.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 2, 16
"c:\Users\rober\Desktop\otc-app\src\modules\victim\web\hooks\use-get-victim-by-id.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 2, 16
"c:\Users\rober\Desktop\otc-app\src\modules\victim\web\hooks\use-get-victims.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 2, 16
"c:\Users\rober\Desktop\otc-app\src\modules\victim\web\hooks\use-update-victim.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 2, 11
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppAlert\AppAlert.tsx", "TypeScript JSX", 0, 0, 0, 0, 54, 0, 3, 57
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppAlert\AppAlertCloseButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 16, 2, 3, 21
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppAlert\AppAlertContext.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppAlert\AppAlertDescription.tsx", "TypeScript JSX", 0, 0, 0, 0, 12, 0, 3, 15
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppAlert\AppAlertIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 12, 0, 3, 15
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppAlert\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 4, 0, 1, 5
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppAnimation\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 38, 0, 5, 43
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppAside\AppAsideLink.tsx", "TypeScript JSX", 0, 0, 0, 0, 43, 0, 3, 46
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppAside\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 134, 24, 8, 166
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppAttachment.tsx", "TypeScript JSX", 0, 0, 0, 0, 37, 0, 5, 42
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppAuthorizationGuard\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 32, 0, 4, 36
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppAvatar\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 41, 0, 3, 44
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppBackgroundImageMotion\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 48, 0, 4, 52
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppBadge\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 30, 0, 3, 33
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppButtonGroup\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppButton\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 156, 0, 13, 169
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppCheckbox\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 19, 0, 3, 22
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppDataGrid\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 119, 0, 9, 128
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppDatePicker\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 33, 0, 5, 38
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppFieldViewer\AppFieldViewer.tsx", "TypeScript JSX", 0, 0, 0, 0, 12, 0, 3, 15
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppFieldViewer\AppFieldViewerLabel.tsx", "TypeScript JSX", 0, 0, 0, 0, 15, 0, 3, 18
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppFieldViewer\AppFieldViewerValue.tsx", "TypeScript JSX", 0, 0, 0, 0, 12, 0, 3, 15
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppFieldViewer\index.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppForm\AppFormContext.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 2, 6
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppForm\AppFormField.tsx", "TypeScript JSX", 0, 0, 0, 0, 19, 0, 3, 22
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppForm\AppFormHelperText.tsx", "TypeScript JSX", 0, 0, 0, 0, 32, 0, 3, 35
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppForm\AppFormLabel.tsx", "TypeScript JSX", 0, 0, 0, 0, 31, 0, 3, 34
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppForm\index.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppHeading\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 36, 4, 5, 45
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppHero\AppHero.tsx", "TypeScript JSX", 0, 0, 0, 0, 28, 0, 2, 30
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppHero\AppHeroActionButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 17, 0, 3, 20
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppHero\AppHeroContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 12, 0, 3, 15
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppHero\index.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 1, 3
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppHomePage\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 45, 11, 4, 60
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppInput\AppInputIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 19, 0, 3, 22
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppInput\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 50, 0, 6, 56
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppLayout\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 45, 6, 5, 56
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppLiveSearch\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 106, 5, 19, 130
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppLoading\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 7, 0, 2, 9
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppMenu\AppMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 22, 0, 5, 27
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppMenu\AppMenuButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 12, 0, 3, 15
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppMenu\AppMenuContext.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 2, 10
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppMenu\AppMenuItem.tsx", "TypeScript JSX", 0, 0, 0, 0, 30, 0, 3, 33
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppMenu\AppMenuList.tsx", "TypeScript JSX", 0, 0, 0, 0, 28, 0, 4, 32
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppMenu\index.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppMessage\app-message-animation.tsx", "TypeScript JSX", 0, 0, 0, 0, 7, 0, 3, 10
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppMessage\app-message-text.tsx", "TypeScript JSX", 0, 0, 0, 0, 12, 0, 3, 15
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppMessage\app-message-title.tsx", "TypeScript JSX", 0, 0, 0, 0, 14, 0, 2, 16
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppMessage\app-message.tsx", "TypeScript JSX", 0, 0, 0, 0, 14, 0, 2, 16
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppMessage\index.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 1, 5
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppModal\AppModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 55, 0, 7, 62
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppModal\AppModalBody.tsx", "TypeScript JSX", 0, 0, 0, 0, 13, 0, 3, 16
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppModal\AppModalCloseButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 16, 0, 2, 18
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppModal\AppModalContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 40, 0, 4, 44
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppModal\AppModalFooter.tsx", "TypeScript JSX", 0, 0, 0, 0, 19, 0, 3, 22
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppModal\AppModalHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 18, 0, 3, 21
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppModal\AppModalOverlay.tsx", "TypeScript JSX", 0, 0, 0, 0, 9, 0, 3, 12
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppModal\index.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppNotFoundPage\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 16, 6, 1, 23
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppNotification\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 38, 5, 3, 46
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppPageTransition\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 15, 0, 3, 18
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppRadioGroup\AppRadioGroup.tsx", "TypeScript JSX", 0, 0, 0, 0, 29, 0, 3, 32
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppRadioGroup\AppRadioGroupItem.tsx", "TypeScript JSX", 0, 0, 0, 0, 36, 0, 3, 39
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppRadioGroup\app-radio-group-context.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 3, 14
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppRadioGroup\index.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 1, 3
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppRouter\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 32, 4, 4, 40
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppSelect\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 28, 0, 6, 34
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppSheet\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 18, 0, 3, 21
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppSpinner\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 10, 0, 3, 13
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppStepper\app-stepper.tsx", "TypeScript JSX", 0, 0, 0, 0, 132, 0, 20, 152
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppSwal\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 8, 0, 2, 10
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTable\AppTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 11, 0, 3, 14
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTable\AppTbody.tsx", "TypeScript JSX", 0, 0, 0, 0, 6, 0, 3, 9
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTable\AppTd.tsx", "TypeScript JSX", 0, 0, 0, 0, 30, 0, 3, 33
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTable\AppTh.tsx", "TypeScript JSX", 0, 0, 0, 0, 28, 0, 3, 31
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTable\AppThead.tsx", "TypeScript JSX", 0, 0, 0, 0, 9, 0, 3, 12
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTable\AppTr.tsx", "TypeScript JSX", 0, 0, 0, 0, 5, 0, 3, 8
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTable\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 6, 0, 1, 7
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTabs\AppTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 39, 0, 5, 44
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTabs\AppTabList.tsx", "TypeScript JSX", 0, 0, 0, 0, 15, 0, 3, 18
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTabs\AppTabPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 16, 0, 5, 21
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTabs\AppTabPanels.tsx", "TypeScript JSX", 0, 0, 0, 0, 15, 0, 3, 18
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTabs\AppTabs.tsx", "TypeScript JSX", 0, 0, 0, 0, 26, 0, 3, 29
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTabs\app-tab-mapper.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 3, 26
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTabs\app-tabs-context.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 2, 10
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTabs\index.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTextField\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 31, 0, 5, 36
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppToast\index.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 2, 19
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppToggleButton\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 24, 0, 4, 28
"c:\Users\rober\Desktop\otc-app\src\presentation\Components\AppTooltip\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 23, 0, 3, 26
"c:\Users\rober\Desktop\otc-app\src\presentation\types\UIColorScheme.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\rober\Desktop\otc-app\src\presentation\types\UIVariant.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\rober\Desktop\otc-app\src\routes.ts", "TypeScript", 71, 0, 0, 0, 0, 1, 2, 74
"c:\Users\rober\Desktop\otc-app\src\settings.json", "JSON with Comments", 0, 0, 0, 4, 0, 0, 1, 5
"c:\Users\rober\Desktop\otc-app\src\utils\Units.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\rober\Desktop\otc-app\src\utils\api.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 1, 20
"c:\Users\rober\Desktop\otc-app\src\utils\bootstrap.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 3, 8
"c:\Users\rober\Desktop\otc-app\src\utils\capitalize.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\rober\Desktop\otc-app\src\utils\check-response.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 3, 14
"c:\Users\rober\Desktop\otc-app\src\utils\context\app.context.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 2, 5
"c:\Users\rober\Desktop\otc-app\src\utils\hooks\use-async-state.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 4, 18
"c:\Users\rober\Desktop\otc-app\src\utils\hooks\use-authorization-guard.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 5, 24
"c:\Users\rober\Desktop\otc-app\src\utils\hooks\use-authorization.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 5, 26
"c:\Users\rober\Desktop\otc-app\src\utils\hooks\use-go.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 3, 17
"c:\Users\rober\Desktop\otc-app\src\utils\hooks\use-margin.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 5, 23
"c:\Users\rober\Desktop\otc-app\src\utils\hooks\use-store.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 2, 8
"c:\Users\rober\Desktop\otc-app\src\utils\store.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 3, 12
"c:\Users\rober\Desktop\otc-app\src\utils\token.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 3, 9
"c:\Users\rober\Desktop\otc-app\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 1, 2
"Total", "-", 2754, 836, 23, 4, 11257, 571, 1087, 16532
